Sample index,Actual category,Classification result
161,usa,usa
162,usa,canada
163,usa,usa
164,canada,usa
165,usa,usa
166,usa,usa
167,usa,usa
168,canada,canada
169,usa,usa
170,usa,usa
171,usa,usa
172,usa,usa
173,usa,usa
174,usa,usa
175,usa,usa
176,uk,usa
177,usa,usa
178,usa,usa
179,usa,usa
180,usa,usa
181,canada,canada
182,usa,usa
183,usa,usa
184,uk,uk
185,canada,canada
186,usa,usa
187,usa,usa
188,usa,usa
189,usa,usa
190,usa,usa
191,usa,usa
192,usa,usa
193,usa,usa
194,usa,usa
195,usa,usa
196,usa,usa
197,usa,usa
198,usa,usa
199,usa,usa
200,usa,usa
201,canada,usa
202,usa,usa
203,france,france
204,usa,usa
205,usa,usa
206,usa,usa
207,usa,usa
208,usa,usa
209,usa,usa
210,usa,usa
211,usa,usa
212,usa,usa
213,usa,usa
214,usa,usa
215,usa,usa
216,usa,usa
217,usa,usa
218,usa,usa
219,usa,usa
220,usa,usa
221,usa,usa
222,usa,usa
223,usa,usa
224,canada,usa
225,usa,usa
226,usa,usa
227,usa,usa
228,usa,usa
229,usa,usa
230,usa,usa
231,usa,uk
232,usa,usa
233,usa,usa
234,usa,usa
235,usa,usa
236,usa,usa
237,usa,usa
238,usa,usa
239,canada,usa
240,usa,usa
241,usa,usa
242,usa,usa
243,usa,usa
244,canada,usa
245,usa,usa
246,usa,usa
247,canada,canada
248,usa,usa
249,usa,usa
250,usa,usa
251,usa,usa
252,usa,usa
253,usa,usa
254,usa,usa
255,usa,usa
256,usa,usa
257,usa,usa
258,canada,usa
259,usa,usa
260,usa,usa
261,usa,usa
262,usa,usa
263,usa,usa
264,usa,usa
265,usa,usa
266,canada,usa
267,usa,usa
268,usa,japan
269,usa,usa
270,usa,japan
271,usa,west-germany
272,usa,usa
273,usa,usa
274,usa,usa
275,usa,usa
276,usa,usa
277,usa,usa
278,usa,usa
279,usa,usa
280,usa,usa
281,usa,usa
282,usa,usa
283,usa,usa
284,usa,usa
285,usa,usa
286,usa,usa
287,usa,usa
288,usa,usa
289,usa,usa
290,usa,usa
291,usa,usa
292,usa,usa
293,usa,usa
294,usa,usa
295,usa,usa
296,usa,usa
297,usa,usa
298,usa,usa
299,canada,canada
300,canada,canada
301,usa,usa
302,usa,usa
303,usa,usa
304,usa,usa
305,canada,france
306,usa,usa
307,usa,usa
308,usa,usa
309,usa,usa
310,usa,usa
311,usa,usa
312,usa,usa
313,usa,japan
314,usa,usa
315,usa,canada
316,japan,usa
317,japan,usa
318,japan,japan
319,japan,japan
320,uk,uk
321,japan,japan
322,west-germany,usa
323,uk,uk
324,uk,uk
325,japan,usa
326,uk,japan
327,west-germany,west-germany
328,uk,usa
329,uk,japan
330,japan,usa
331,japan,usa
332,west-germany,usa
333,uk,uk
334,japan,france
335,uk,usa
336,uk,usa
337,uk,usa
338,canada,uk
339,west-germany,usa
340,uk,uk
341,uk,uk
342,uk,usa
343,japan,japan
344,uk,usa
345,uk,uk
346,japan,usa
347,japan,japan
348,japan,japan
349,france,usa
350,uk,uk
351,usa,usa
352,usa,usa
353,canada,canada
354,usa,usa
355,usa,usa
356,usa,usa
357,uk,uk
358,usa,usa
359,uk,uk
360,usa,usa
361,usa,usa
362,usa,usa
363,usa,usa
364,usa,usa
365,usa,usa
366,usa,usa
367,usa,usa
368,usa,uk
369,usa,usa
370,usa,usa
371,uk,uk
372,canada,canada
373,usa,uk
374,usa,usa
375,usa,usa
376,usa,usa
377,usa,usa
378,usa,usa
379,uk,japan
380,canada,canada
381,usa,usa
382,usa,usa
383,uk,uk
384,usa,usa
385,usa,usa
386,usa,usa
387,uk,uk
388,usa,usa
389,usa,usa
390,usa,usa
391,usa,usa
392,usa,usa
393,usa,usa
394,usa,usa
395,usa,usa
396,uk,uk
397,uk,uk
398,usa,usa
399,usa,usa
400,usa,usa
401,canada,usa
402,usa,usa
403,usa,france
404,usa,usa
405,usa,usa
406,usa,usa
407,usa,usa
408,usa,usa
409,usa,uk
410,usa,usa
411,usa,usa
412,japan,usa
413,usa,usa
414,usa,usa
415,uk,uk
416,usa,usa
417,usa,usa
418,usa,usa
419,usa,usa
420,usa,usa
421,usa,usa
422,usa,usa
423,usa,usa
424,usa,usa
425,usa,usa
426,usa,usa
427,usa,usa
428,usa,usa
429,usa,usa
430,usa,usa
431,usa,usa
432,usa,usa
433,usa,usa
434,usa,usa
435,usa,usa
436,usa,usa
437,west-germany,usa
438,usa,usa
439,usa,canada
440,west-germany,usa
441,usa,usa
442,canada,usa
443,canada,usa
444,usa,usa
445,west-germany,west-germany
446,canada,usa
447,usa,usa
448,usa,usa
449,usa,usa
450,usa,usa
451,usa,usa
452,uk,usa
453,uk,uk
454,usa,usa
455,usa,uk
456,usa,usa
457,usa,usa
458,usa,usa
459,usa,usa
460,usa,usa
461,usa,usa
462,usa,usa
463,canada,usa
464,usa,usa
465,usa,usa
466,usa,usa
467,usa,usa
468,usa,usa
469,usa,usa
470,usa,usa
471,usa,usa
472,usa,usa
473,west-germany,usa
474,usa,usa
475,usa,usa
476,usa,usa
477,usa,usa
478,usa,usa
479,usa,usa
480,usa,usa
481,usa,usa
482,usa,usa
483,canada,canada
484,usa,usa
485,usa,usa
486,usa,usa
487,usa,usa
488,usa,usa
489,usa,usa
490,usa,usa
491,usa,usa
492,usa,usa
493,usa,usa
494,usa,usa
495,usa,usa
496,usa,usa
497,usa,usa
498,usa,usa
499,france,france
500,usa,usa
501,usa,usa
502,usa,usa
503,usa,usa
504,usa,usa
505,usa,usa
506,usa,usa
507,usa,usa
508,usa,usa
509,usa,usa
510,usa,usa
511,usa,usa
512,canada,usa
513,usa,usa
514,usa,usa
515,usa,usa
516,usa,usa
517,usa,usa
518,usa,usa
519,usa,usa
520,usa,usa
521,usa,usa
522,usa,usa
523,canada,usa
524,usa,usa
525,usa,usa
526,usa,usa
527,usa,usa
528,canada,usa
529,usa,usa
530,usa,usa
531,usa,usa
532,usa,usa
533,usa,usa
534,canada,canada
535,usa,usa
536,usa,usa
537,canada,usa
538,usa,france
539,usa,usa
540,usa,usa
541,usa,usa
542,usa,usa
543,usa,usa
544,usa,usa
545,usa,usa
546,usa,usa
547,usa,usa
548,usa,usa
549,canada,canada
550,usa,usa
551,usa,usa
552,usa,usa
553,uk,uk
554,usa,usa
555,usa,usa
556,usa,usa
557,usa,usa
558,usa,usa
559,france,usa
560,usa,usa
561,usa,usa
562,usa,usa
563,usa,usa
564,canada,usa
565,usa,usa
566,usa,usa
567,usa,usa
568,usa,usa
569,usa,usa
570,usa,usa
571,usa,usa
572,usa,usa
573,usa,usa
574,usa,usa
575,usa,usa
576,usa,usa
577,usa,usa
578,usa,usa
579,usa,usa
580,canada,usa
581,usa,usa
582,usa,usa
583,usa,usa
584,usa,usa
585,usa,usa
586,usa,usa
587,usa,usa
588,usa,usa
589,usa,usa
590,usa,west-germany
591,usa,usa
592,usa,usa
593,usa,usa
594,usa,usa
595,usa,usa
596,usa,usa
597,usa,usa
598,west-germany,west-germany
599,usa,usa
600,usa,usa
601,usa,usa
602,usa,usa
603,usa,usa
604,usa,usa
605,usa,usa
606,usa,usa
607,usa,usa
608,usa,usa
609,usa,usa
610,usa,usa
611,usa,usa
612,canada,usa
613,usa,usa
614,usa,usa
615,usa,usa
616,usa,usa
617,usa,usa
618,usa,usa
619,usa,usa
620,usa,usa
621,usa,usa
622,usa,usa
623,canada,usa
624,canada,usa
625,canada,usa
626,usa,usa
627,usa,usa
628,usa,usa
629,usa,usa
630,usa,usa
631,usa,usa
632,canada,usa
633,usa,usa
634,usa,usa
635,usa,usa
636,usa,france
637,usa,usa
638,usa,usa
639,canada,canada
640,usa,usa
641,usa,usa
642,usa,usa
643,usa,usa
644,usa,usa
645,usa,usa
646,usa,usa
647,usa,usa
648,canada,usa
649,usa,usa
650,usa,usa
651,usa,usa
652,usa,usa
653,usa,usa
654,canada,usa
655,usa,usa
656,usa,usa
657,usa,usa
658,usa,usa
659,usa,usa
660,usa,usa
661,usa,usa
662,usa,usa
663,usa,usa
664,usa,usa
665,japan,japan
666,japan,usa
667,west-germany,usa
668,west-germany,usa
669,usa,usa
670,usa,usa
671,usa,usa
672,usa,usa
673,usa,usa
674,usa,usa
675,canada,usa
676,canada,usa
677,usa,usa
678,usa,usa
679,usa,japan
680,usa,japan
681,uk,japan
682,uk,usa
683,usa,usa
684,canada,usa
685,usa,usa
686,west-germany,west-germany
687,usa,usa
688,usa,usa
689,usa,usa
690,west-germany,usa
691,usa,usa
692,usa,usa
693,usa,usa
694,canada,usa
695,canada,usa
696,canada,usa
697,usa,usa
698,canada,usa
699,usa,usa
700,usa,usa
701,japan,japan
702,japan,japan
703,usa,france
704,japan,japan
705,west-germany,france
706,uk,usa
707,japan,japan
708,uk,usa
709,japan,usa
710,japan,japan
711,uk,uk
712,japan,usa
713,west-germany,usa
714,france,uk
715,japan,usa
716,west-germany,usa
717,japan,usa
718,usa,usa
719,japan,japan
720,usa,canada
721,uk,uk
722,japan,japan
723,japan,usa
724,uk,usa
725,uk,usa
726,uk,uk
727,uk,uk
728,japan,japan
729,japan,japan
730,uk,uk
731,uk,uk
732,japan,japan
733,japan,usa
734,japan,japan
735,france,france
736,france,france
737,uk,uk
738,uk,uk
739,uk,uk
740,japan,usa
741,japan,usa
742,japan,usa
743,france,france
744,usa,usa
745,usa,usa
746,usa,usa
747,usa,usa
748,usa,usa
749,canada,usa
750,france,uk
751,uk,uk
752,france,france
753,canada,usa
754,usa,usa
755,usa,usa
756,usa,usa
757,uk,usa
758,usa,usa
759,uk,uk
760,usa,usa
761,usa,usa
762,usa,usa
763,usa,usa
764,usa,usa
765,usa,usa
766,usa,usa
767,usa,usa
768,usa,usa
769,usa,usa
770,usa,usa
771,usa,usa
772,usa,usa
773,usa,usa
774,uk,usa
775,usa,usa
776,usa,usa
777,usa,usa
778,usa,usa
779,usa,usa
780,usa,usa
781,france,france
782,usa,usa
783,usa,usa
784,usa,usa
785,usa,usa
786,usa,usa
787,usa,usa
788,usa,usa
789,usa,usa
790,usa,usa
791,usa,usa
792,usa,usa
793,usa,usa
794,usa,usa
795,usa,usa
796,usa,usa
797,usa,usa
798,usa,usa
799,usa,usa
800,usa,usa
801,usa,usa
802,usa,usa
803,usa,usa
804,canada,canada
805,usa,usa
806,usa,usa
807,usa,usa
808,usa,usa
809,usa,usa
810,usa,usa
811,usa,usa
812,usa,usa
813,usa,usa
814,usa,usa
815,usa,usa
816,usa,usa
817,canada,canada
818,usa,usa
819,usa,usa
820,france,france
821,canada,canada
822,usa,usa
823,usa,usa
824,usa,usa
825,usa,usa
826,usa,usa
827,uk,uk
828,uk,uk
829,usa,japan
830,uk,japan
831,usa,usa
832,usa,west-germany
833,usa,usa
834,usa,usa
835,usa,usa
836,usa,usa
837,usa,usa
838,usa,usa
839,usa,usa
840,usa,usa
841,usa,usa
842,usa,usa
843,usa,usa
844,usa,usa
845,usa,usa
846,canada,usa
847,canada,usa
848,usa,usa
849,france,usa
850,usa,usa
851,uk,uk
852,usa,usa
853,usa,usa
854,usa,canada
855,usa,usa
856,usa,usa
857,usa,usa
858,usa,usa
859,usa,usa
860,usa,usa
861,usa,usa
862,usa,usa
863,usa,usa
864,usa,usa
865,usa,usa
866,usa,usa
867,usa,usa
868,usa,usa
869,canada,france
870,west-germany,west-germany
871,usa,usa
872,canada,usa
873,usa,usa
874,usa,usa
875,usa,usa
876,usa,usa
877,usa,usa
878,usa,usa
879,usa,usa
880,usa,usa
881,usa,usa
882,usa,usa
883,usa,usa
884,usa,usa
885,usa,usa
886,usa,usa
887,canada,canada
888,france,usa
889,usa,usa
890,usa,usa
891,usa,usa
892,usa,usa
893,usa,usa
894,usa,usa
895,usa,usa
896,usa,usa
897,uk,uk
898,usa,usa
899,uk,uk
900,usa,usa
901,usa,usa
902,usa,usa
903,usa,usa
904,usa,usa
905,usa,usa
906,usa,usa
907,usa,usa
908,usa,usa
909,usa,usa
910,usa,usa
911,france,france
912,usa,usa
913,usa,usa
914,usa,usa
915,usa,usa
916,usa,usa
917,usa,usa
918,usa,usa
919,usa,usa
920,usa,usa
921,usa,usa
922,usa,usa
923,usa,usa
924,usa,usa
925,usa,usa
926,usa,usa
927,usa,usa
928,usa,usa
929,usa,usa
930,usa,usa
931,usa,usa
932,usa,usa
933,usa,usa
934,usa,usa
935,usa,usa
936,usa,usa
937,usa,usa
938,usa,usa
939,usa,usa
940,usa,canada
941,usa,usa
942,usa,usa
943,usa,usa
944,usa,usa
945,usa,usa
946,usa,usa
947,usa,usa
948,usa,usa
949,usa,usa
950,usa,usa
951,usa,usa
952,usa,usa
953,usa,usa
954,usa,usa
955,usa,usa
956,usa,usa
957,usa,usa
958,usa,usa
959,usa,usa
960,usa,usa
961,usa,usa
962,usa,usa
963,usa,usa
964,usa,usa
965,usa,usa
966,usa,usa
967,usa,usa
968,canada,usa
969,usa,usa
970,usa,usa
971,usa,usa
972,usa,usa
973,usa,usa
974,usa,usa
975,usa,usa
976,usa,usa
977,usa,usa
978,usa,usa
979,usa,usa
980,canada,usa
981,usa,usa
982,usa,usa
983,usa,france
984,usa,usa
985,canada,canada
986,usa,usa
987,canada,usa
988,usa,usa
989,usa,usa
990,usa,usa
991,usa,usa
992,usa,usa
993,usa,usa
994,usa,usa
995,canada,canada
996,usa,usa
997,usa,usa
998,usa,usa
999,usa,usa
1000,usa,usa
1001,usa,usa
1002,usa,usa
1003,usa,usa
1004,usa,usa
1005,usa,usa
1006,usa,usa
1007,usa,usa
1008,usa,usa
1009,usa,west-germany
1010,usa,usa
1011,uk,usa
1012,usa,usa
1013,usa,canada
1014,usa,usa
1015,usa,usa
1016,usa,usa
1017,usa,usa
1018,usa,usa
1019,usa,usa
1020,usa,usa
1021,usa,usa
1022,usa,usa
1023,usa,usa
1024,usa,usa
1025,usa,usa
1026,usa,usa
1027,usa,usa
1028,usa,usa
1029,usa,usa
1030,usa,usa
1031,usa,usa
1032,canada,usa
1033,usa,usa
1034,usa,usa
1035,usa,usa
1036,usa,usa
1037,usa,usa
1038,usa,usa
1039,usa,usa
1040,usa,west-germany
1041,usa,usa
1042,usa,usa
1043,usa,usa
1044,usa,usa
1045,usa,usa
1046,usa,usa
1047,usa,usa
1048,canada,canada
1049,usa,usa
1050,usa,usa
1051,usa,usa
1052,usa,usa
1053,usa,usa
1054,usa,usa
1055,usa,usa
1056,usa,usa
1057,usa,usa
1058,france,france
1059,usa,usa
1060,canada,usa
1061,usa,usa
1062,usa,usa
1063,usa,usa
1064,usa,usa
1065,usa,usa
1066,usa,usa
1067,canada,canada
1068,canada,usa
1069,canada,canada
1070,canada,canada
1071,canada,canada
1072,canada,usa
1073,japan,japan
1074,usa,usa
1075,usa,usa
1076,usa,usa
1077,usa,usa
1078,usa,usa
1079,japan,japan
1080,japan,usa
1081,canada,canada
1082,japan,japan
1083,japan,japan
1084,japan,japan
1085,japan,japan
1086,uk,usa
1087,japan,japan
1088,uk,usa
1089,japan,japan
1090,japan,usa
1091,japan,usa
1092,japan,usa
1093,japan,usa
1094,japan,japan
1095,japan,japan
1096,japan,japan
1097,japan,japan
1098,japan,japan
1099,france,france
1100,uk,uk
1101,canada,canada
1102,west-germany,usa
1103,japan,japan
1104,usa,usa
1105,usa,usa
1106,uk,uk
1107,usa,france
1108,usa,usa
1109,usa,usa
1110,usa,france
1111,west-germany,usa
1112,usa,usa
1113,usa,usa
1114,usa,usa
1115,usa,usa
1116,usa,usa
1117,france,usa
1118,uk,uk
1119,usa,usa
1120,usa,usa
1121,usa,japan
1122,usa,usa
1123,usa,usa
1124,usa,usa
1125,usa,usa
1126,usa,usa
1127,usa,usa
1128,usa,france
1129,usa,usa
1130,usa,usa
1131,canada,canada
1132,usa,usa
1133,usa,usa
1134,usa,usa
1135,usa,usa
1136,usa,usa
1137,west-germany,usa
1138,usa,usa
1139,usa,usa
1140,usa,usa
1141,usa,usa
1142,usa,usa
1143,usa,usa
1144,usa,usa
1145,usa,usa
1146,usa,usa
1147,usa,usa
1148,usa,usa
1149,usa,usa
1150,usa,usa
1151,uk,uk
1152,canada,usa
1153,usa,usa
1154,usa,usa
1155,usa,usa
1156,canada,canada
1157,france,usa
1158,usa,usa
1159,usa,usa
1160,usa,usa
1161,usa,usa
1162,usa,usa
1163,uk,uk
1164,uk,usa
1165,usa,usa
1166,usa,usa
1167,usa,usa
1168,usa,usa
1169,usa,usa
1170,usa,usa
1171,usa,usa
1172,usa,usa
1173,usa,usa
1174,usa,usa
1175,usa,usa
1176,usa,usa
1177,usa,usa
1178,usa,usa
1179,usa,usa
1180,usa,usa
1181,usa,usa
1182,usa,usa
1183,usa,usa
1184,uk,usa
1185,usa,usa
1186,usa,usa
1187,usa,usa
1188,usa,usa
1189,usa,usa
1190,usa,usa
1191,west-germany,usa
1192,usa,usa
1193,usa,usa
1194,usa,usa
1195,usa,usa
1196,usa,usa
1197,usa,usa
1198,usa,usa
1199,usa,usa
1200,usa,usa
1201,france,usa
1202,usa,usa
1203,usa,usa
1204,usa,usa
1205,usa,usa
1206,france,uk
1207,usa,usa
1208,usa,usa
1209,usa,usa
1210,usa,usa
1211,canada,usa
1212,usa,usa
1213,usa,usa
1214,usa,usa
1215,usa,usa
1216,usa,usa
1217,usa,usa
1218,usa,usa
1219,usa,usa
1220,usa,usa
1221,usa,canada
1222,usa,usa
1223,usa,usa
1224,uk,uk
1225,usa,usa
1226,usa,usa
1227,usa,usa
1228,usa,usa
1229,usa,usa
1230,usa,usa
1231,usa,usa
1232,usa,usa
1233,usa,usa
1234,usa,usa
1235,usa,usa
1236,usa,usa
1237,usa,usa
1238,usa,usa
1239,usa,usa
1240,usa,usa
1241,usa,usa
1242,usa,usa
1243,usa,usa
1244,usa,usa
1245,canada,usa
1246,usa,usa
1247,usa,usa
1248,usa,usa
1249,usa,usa
1250,usa,usa
1251,uk,uk
1252,usa,usa
1253,usa,usa
1254,uk,uk
1255,usa,usa
1256,usa,usa
1257,uk,uk
1258,canada,canada
1259,usa,canada
1260,usa,usa
1261,usa,usa
1262,usa,usa
1263,usa,usa
1264,usa,usa
1265,usa,usa
1266,usa,usa
1267,usa,usa
1268,usa,usa
1269,usa,usa
1270,usa,usa
1271,usa,usa
1272,usa,usa
1273,usa,usa
1274,usa,usa
1275,usa,usa
1276,usa,usa
1277,usa,usa
1278,canada,usa
1279,usa,usa
1280,usa,usa
1281,usa,usa
1282,usa,usa
1283,usa,usa
1284,usa,usa
1285,usa,usa
1286,usa,usa
1287,usa,usa
1288,usa,usa
1289,usa,usa
1290,usa,usa
1291,usa,usa
1292,usa,canada
1293,usa,usa
1294,usa,usa
1295,usa,usa
1296,usa,usa
1297,usa,usa
1298,usa,usa
1299,usa,usa
1300,usa,usa
1301,usa,usa
1302,usa,usa
1303,usa,usa
1304,usa,usa
1305,usa,usa
1306,uk,uk
1307,usa,usa
1308,usa,usa
1309,usa,usa
1310,usa,usa
1311,usa,usa
1312,usa,usa
1313,usa,usa
1314,usa,usa
1315,usa,usa
1316,usa,usa
1317,usa,usa
1318,usa,usa
1319,usa,usa
1320,usa,usa
1321,usa,usa
1322,usa,usa
1323,uk,canada
1324,usa,usa
1325,usa,usa
1326,usa,usa
1327,usa,usa
1328,usa,usa
1329,usa,usa
1330,usa,usa
1331,usa,usa
1332,usa,usa
1333,usa,usa
1334,usa,usa
1335,usa,usa
1336,usa,usa
1337,usa,usa
1338,usa,usa
1339,usa,usa
1340,usa,usa
1341,usa,usa
1342,usa,usa
1343,canada,canada
1344,usa,usa
1345,usa,usa
1346,usa,usa
1347,usa,usa
1348,usa,usa
1349,usa,usa
1350,usa,usa
1351,usa,usa
1352,usa,usa
1353,usa,usa
1354,usa,usa
1355,usa,usa
1356,canada,usa
1357,usa,usa
1358,usa,usa
1359,canada,usa
1360,usa,usa
1361,usa,usa
1362,usa,usa
1363,usa,usa
1364,usa,usa
1365,usa,usa
1366,usa,usa
1367,usa,usa
1368,usa,usa
1369,usa,usa
1370,usa,france
1371,usa,usa
1372,usa,usa
1373,usa,usa
1374,usa,usa
1375,usa,usa
1376,canada,usa
1377,usa,usa
1378,usa,usa
1379,usa,usa
1380,usa,japan
1381,usa,usa
1382,usa,usa
1383,usa,usa
1384,usa,usa
1385,usa,usa
1386,usa,usa
1387,usa,usa
1388,usa,usa
1389,usa,usa
1390,usa,usa
1391,usa,usa
1392,usa,usa
1393,usa,usa
1394,usa,usa
1395,usa,usa
1396,usa,usa
1397,usa,usa
1398,canada,uk
1399,usa,usa
1400,usa,usa
1401,usa,usa
1402,usa,usa
1403,usa,usa
1404,canada,canada
1405,usa,usa
1406,japan,japan
1407,west-germany,usa
1408,west-germany,usa
1409,usa,usa
1410,usa,usa
1411,japan,uk
1412,uk,usa
1413,usa,uk
1414,usa,uk
1415,japan,japan
1416,japan,japan
1417,japan,japan
1418,japan,japan
1419,japan,japan
1420,japan,japan
1421,west-germany,usa
1422,uk,usa
1423,uk,uk
1424,west-germany,france
1425,japan,japan
1426,west-germany,usa
1427,japan,japan
1428,france,usa
1429,france,france
1430,west-germany,usa
1431,usa,usa
1432,usa,usa
1433,usa,usa
1434,france,france
1435,uk,uk
1436,usa,usa
1437,canada,canada
1438,usa,usa
1439,usa,usa
1440,usa,usa
1441,usa,usa
1442,usa,usa
1443,usa,usa
1444,canada,usa
1445,usa,usa
1446,canada,usa
1447,usa,usa
1448,usa,usa
1449,usa,usa
1450,usa,usa
1451,usa,usa
1452,usa,usa
1453,usa,usa
1454,usa,usa
1455,usa,usa
1456,usa,usa
1457,usa,usa
1458,usa,usa
1459,usa,usa
1460,usa,usa
1461,usa,usa
1462,uk,uk
1463,usa,usa
1464,usa,usa
1465,canada,canada
1466,usa,usa
1467,usa,usa
1468,usa,usa
1469,usa,usa
1470,usa,usa
1471,usa,usa
1472,usa,canada
1473,usa,usa
1474,usa,usa
1475,usa,usa
1476,usa,usa
1477,usa,usa
1478,usa,usa
1479,usa,usa
1480,usa,usa
1481,usa,usa
1482,usa,usa
1483,usa,usa
1484,usa,usa
1485,usa,usa
1486,usa,usa
1487,usa,usa
1488,usa,uk
1489,usa,usa
1490,usa,usa
1491,usa,usa
1492,usa,usa
1493,usa,usa
1494,usa,usa
1495,usa,usa
1496,west-germany,uk
1497,usa,usa
1498,usa,usa
1499,usa,usa
1500,usa,usa
1501,usa,usa
1502,usa,usa
1503,usa,usa
1504,usa,usa
1505,canada,usa
1506,usa,usa
1507,usa,usa
1508,usa,usa
1509,usa,usa
1510,usa,usa
1511,usa,usa
1512,usa,usa
1513,usa,usa
1514,usa,usa
1515,usa,usa
1516,usa,usa
1517,usa,usa
1518,usa,usa
1519,usa,usa
1520,usa,usa
1521,usa,usa
1522,usa,usa
1523,usa,usa
1524,usa,usa
1525,usa,usa
1526,usa,usa
1527,usa,usa
1528,usa,usa
1529,usa,usa
1530,usa,usa
1531,usa,usa
1532,usa,usa
1533,usa,usa
1534,usa,usa
1535,usa,usa
1536,usa,usa
1537,usa,usa
1538,usa,usa
1539,usa,usa
1540,usa,usa
1541,usa,usa
1542,usa,usa
1543,usa,usa
1544,canada,usa
1545,usa,usa
1546,usa,usa
1547,usa,usa
1548,usa,usa
1549,usa,usa
1550,usa,usa
1551,uk,uk
1552,usa,usa
1553,usa,usa
1554,france,usa
1555,canada,usa
1556,usa,usa
1557,canada,usa
1558,canada,canada
1559,usa,usa
1560,usa,usa
1561,usa,usa
1562,usa,usa
1563,usa,usa
1564,usa,usa
1565,usa,usa
1566,usa,usa
1567,usa,usa
1568,usa,usa
1569,usa,usa
1570,usa,usa
1571,usa,usa
1572,canada,canada
1573,usa,usa
1574,usa,usa
1575,usa,usa
1576,usa,uk
1577,canada,canada
1578,usa,usa
1579,canada,usa
1580,usa,usa
1581,usa,usa
1582,uk,usa
1583,usa,usa
1584,usa,usa
1585,usa,usa
1586,usa,usa
1587,usa,usa
1588,usa,usa
1589,canada,canada
1590,usa,usa
1591,usa,usa
1592,usa,usa
1593,usa,usa
1594,usa,usa
1595,usa,usa
1596,uk,usa
1597,usa,usa
1598,usa,usa
1599,usa,usa
1600,usa,usa
1601,usa,usa
1602,usa,usa
1603,usa,usa
1604,usa,usa
1605,usa,usa
1606,usa,usa
1607,usa,usa
1608,usa,usa
1609,canada,usa
1610,usa,usa
1611,usa,usa
1612,usa,usa
1613,usa,usa
1614,usa,usa
1615,usa,usa
1616,usa,usa
1617,usa,usa
1618,usa,usa
1619,usa,usa
1620,usa,usa
1621,usa,usa
1622,usa,usa
1623,usa,usa
1624,usa,usa
1625,canada,usa
1626,usa,usa
1627,canada,usa
1628,usa,usa
1629,usa,usa
1630,usa,usa
1631,usa,usa
1632,usa,usa
1633,usa,canada
1634,usa,usa
1635,usa,usa
1636,usa,usa
1637,usa,usa
1638,usa,usa
1639,usa,usa
1640,usa,usa
1641,usa,usa
1642,usa,usa
1643,usa,usa
1644,usa,usa
1645,usa,usa
1646,usa,usa
1647,canada,canada
1648,usa,usa
1649,usa,usa
1650,usa,usa
1651,usa,usa
1652,usa,usa
1653,usa,usa
1654,usa,usa
1655,usa,usa
1656,usa,usa
1657,usa,japan
1658,usa,usa
1659,usa,usa
