Sample index,Actual category,Classification result
309,usa,usa
310,usa,usa
311,usa,usa
312,usa,usa
313,usa,usa
314,usa,usa
315,usa,usa
316,usa,usa
317,usa,usa
318,usa,usa
319,usa,usa
320,usa,usa
321,usa,usa
322,usa,usa
323,usa,usa
324,usa,usa
325,usa,usa
326,usa,usa
327,usa,usa
328,uk,usa
329,usa,japan
330,usa,usa
331,usa,usa
332,usa,usa
333,usa,usa
334,usa,usa
335,usa,usa
336,usa,usa
337,usa,usa
338,usa,usa
339,usa,usa
340,usa,usa
341,usa,usa
342,usa,usa
343,canada,usa
344,usa,usa
345,usa,usa
346,usa,usa
347,usa,usa
348,usa,usa
349,usa,usa
350,usa,usa
351,usa,usa
352,usa,usa
353,usa,usa
354,usa,usa
355,usa,usa
356,usa,usa
357,usa,usa
358,usa,usa
359,usa,usa
360,usa,usa
361,usa,usa
362,usa,usa
363,usa,usa
364,usa,usa
365,usa,usa
366,usa,usa
367,usa,usa
368,usa,usa
369,usa,usa
370,usa,usa
371,usa,usa
372,usa,usa
373,usa,usa
374,usa,usa
375,usa,usa
376,usa,usa
377,canada,canada
378,usa,usa
379,usa,usa
380,usa,usa
381,usa,usa
382,usa,usa
383,usa,usa
384,usa,usa
385,usa,usa
386,usa,usa
387,usa,usa
388,usa,usa
389,japan,usa
390,usa,usa
391,usa,usa
392,west-germany,usa
393,usa,usa
394,usa,usa
395,usa,usa
396,usa,usa
397,usa,usa
398,usa,usa
399,usa,usa
400,usa,usa
401,usa,usa
402,usa,usa
403,usa,usa
404,usa,usa
405,usa,usa
406,usa,usa
407,usa,usa
408,usa,usa
409,usa,usa
410,west-germany,usa
411,usa,usa
412,usa,usa
413,usa,usa
414,canada,usa
415,usa,usa
416,usa,usa
417,usa,usa
418,usa,usa
419,usa,usa
420,uk,usa
421,usa,usa
422,usa,usa
423,usa,usa
424,canada,usa
425,usa,usa
426,usa,usa
427,usa,usa
428,usa,usa
429,usa,usa
430,uk,japan
431,usa,usa
432,usa,usa
433,canada,canada
434,west-germany,usa
435,usa,usa
436,canada,canada
437,usa,usa
438,usa,usa
439,usa,usa
440,usa,usa
441,usa,usa
442,usa,usa
443,usa,usa
444,usa,usa
445,usa,usa
446,usa,usa
447,usa,usa
448,usa,usa
449,usa,usa
450,usa,usa
451,usa,usa
452,usa,usa
453,usa,usa
454,usa,usa
455,usa,usa
456,usa,usa
457,usa,usa
458,usa,usa
459,usa,usa
460,usa,usa
461,usa,usa
462,usa,usa
463,usa,usa
464,usa,usa
465,usa,usa
466,usa,usa
467,usa,usa
468,usa,usa
469,usa,usa
470,usa,usa
471,usa,usa
472,usa,usa
473,usa,usa
474,usa,usa
475,usa,usa
476,usa,usa
477,usa,usa
478,usa,usa
479,usa,usa
480,usa,usa
481,usa,usa
482,usa,usa
483,usa,usa
484,usa,usa
485,usa,usa
486,usa,usa
487,usa,usa
488,usa,usa
489,usa,usa
490,usa,usa
491,usa,usa
492,usa,usa
493,usa,usa
494,usa,usa
495,usa,usa
496,usa,usa
497,usa,usa
498,usa,usa
499,usa,usa
500,usa,usa
501,usa,usa
502,usa,usa
503,usa,usa
504,usa,usa
505,west-germany,usa
506,usa,usa
507,usa,usa
508,usa,usa
509,usa,usa
510,usa,usa
511,usa,usa
512,west-germany,usa
513,usa,usa
514,usa,usa
515,usa,usa
516,usa,usa
517,usa,usa
518,usa,usa
519,usa,usa
520,usa,usa
521,west-germany,usa
522,uk,usa
523,japan,usa
524,west-germany,usa
525,uk,uk
526,uk,usa
527,uk,uk
528,uk,usa
529,japan,japan
530,japan,usa
531,japan,usa
532,japan,japan
533,japan,japan
534,france,usa
535,usa,usa
536,japan,usa
537,usa,usa
538,usa,usa
